FIPS_Code,State,Area_Name,Attribute,Value,Dataset
6081,CA,San Mateo County,Rural_Urban_Continuum_Code_2023,1.0,poverty
6081,CA,San Mateo County,POVALL_2023,52747.0,poverty
6081,CA,San Mateo County,CI90LBALL_2023,47763.0,poverty
6081,CA,San Mateo County,CI90UBALL_2023,57731.0,poverty
6081,CA,San Mateo County,PCTPOVALL_2023,7.3,poverty
6081,CA,San Mateo County,CI90LBALLP_2023,6.6,poverty
6081,CA,San Mateo County,CI90UBALLP_2023,8.0,poverty
6081,CA,San Mateo County,POV017_2023,9726.0,poverty
6081,CA,San Mateo County,CI90LB017_2023,7826.0,poverty
6081,CA,San Mateo County,CI90UB017_2023,11626.0,poverty
6081,CA,San Mateo County,PCTPOV017_2023,7.1,poverty
6081,CA,San Mateo County,CI90LB017P_2023,5.7,poverty
6081,CA,San Mateo County,CI90UB017P_2023,8.5,poverty
6081,CA,San Mateo County,POV517_2023,7275.0,poverty
6081,CA,San Mateo County,CI90LB517_2023,5764.0,poverty
6081,CA,San Mateo County,CI90UB517_2023,8786.0,poverty
6081,CA,San Mateo County,PCTPOV517_2023,7.2,poverty
6081,CA,San Mateo County,CI90LB517P_2023,5.7,poverty
6081,CA,San Mateo County,CI90UB517P_2023,8.7,poverty
6081,CA,San Mateo County,MEDHHINC_2023,151004.0,poverty
6081,CA,San Mateo County,CI90LBINC_2023,147822.0,poverty
6081,CA,San Mateo County,CI90UBINC_2023,154186.0,poverty
6083,CA,Santa Barbara County,Rural_Urban_Continuum_Code_2023,2.0,poverty
6083,CA,Santa Barbara County,POVALL_2023,62891.0,poverty
6083,CA,Santa Barbara County,CI90LBALL_2023,56668.0,poverty
6083,CA,Santa Barbara County,CI90UBALL_2023,69114.0,poverty
6083,CA,Santa Barbara County,PCTPOVALL_2023,14.9,poverty
6083,CA,Santa Barbara County,CI90LBALLP_2023,13.4,poverty
6083,CA,Santa Barbara County,CI90UBALLP_2023,16.4,poverty
6083,CA,Santa Barbara County,POV017_2023,16281.0,poverty
6083,CA,Santa Barbara County,CI90LB017_2023,13533.0,poverty
6083,CA,Santa Barbara County,CI90UB017_2023,19029.0,poverty
6083,CA,Santa Barbara County,PCTPOV017_2023,17.0,poverty
6083,CA,Santa Barbara County,CI90LB017P_2023,14.1,poverty
6083,CA,Santa Barbara County,CI90UB017P_2023,19.9,poverty
6083,CA,Santa Barbara County,POV517_2023,12351.0,poverty
6083,CA,Santa Barbara County,CI90LB517_2023,10262.0,poverty
6083,CA,Santa Barbara County,CI90UB517_2023,14440.0,poverty
6083,CA,Santa Barbara County,PCTPOV517_2023,17.7,poverty
6083,CA,Santa Barbara County,CI90LB517P_2023,14.7,poverty
6083,CA,Santa Barbara County,CI90UB517P_2023,20.7,poverty
6083,CA,Santa Barbara County,MEDHHINC_2023,90155.0,poverty
6083,CA,Santa Barbara County,CI90LBINC_2023,86590.0,poverty
6083,CA,Santa Barbara County,CI90UBINC_2023,93720.0,poverty
6085,CA,Santa Clara County,Rural_Urban_Continuum_Code_2023,1.0,poverty
6085,CA,Santa Clara County,POVALL_2023,139084.0,poverty
6085,CA,Santa Clara County,CI90LBALL_2023,125533.0,poverty
6085,CA,Santa Clara County,CI90UBALL_2023,152635.0,poverty
6085,CA,Santa Clara County,PCTPOVALL_2023,7.6,poverty
6085,CA,Santa Clara County,CI90LBALLP_2023,6.9,poverty
6085,CA,Santa Clara County,CI90UBALLP_2023,8.3,poverty
6085,CA,Santa Clara County,POV017_2023,27203.0,poverty
6085,CA,Santa Clara County,CI90LB017_2023,22494.0,poverty
6085,CA,Santa Clara County,CI90UB017_2023,31912.0,poverty
6085,CA,Santa Clara County,PCTPOV017_2023,7.4,poverty
6085,CA,Santa Clara County,CI90LB017P_2023,6.1,poverty
6085,CA,Santa Clara County,CI90UB017P_2023,8.7,poverty
6085,CA,Santa Clara County,POV517_2023,19319.0,poverty
6085,CA,Santa Clara County,CI90LB517_2023,15651.0,poverty
6085,CA,Santa Clara County,CI90UB517_2023,22987.0,poverty
6085,CA,Santa Clara County,PCTPOV517_2023,7.0,poverty
6085,CA,Santa Clara County,CI90LB517P_2023,5.7,poverty
6085,CA,Santa Clara County,CI90UB517P_2023,8.3,poverty
6085,CA,Santa Clara County,MEDHHINC_2023,154573.0,poverty
6085,CA,Santa Clara County,CI90LBINC_2023,151645.0,poverty
6085,CA,Santa Clara County,CI90UBINC_2023,157501.0,poverty
6087,CA,Santa Cruz County,Rural_Urban_Continuum_Code_2023,2.0,poverty
6087,CA,Santa Cruz County,POVALL_2023,31840.0,poverty
6087,CA,Santa Cruz County,CI90LBALL_2023,27748.0,poverty
6087,CA,Santa Cruz County,CI90UBALL_2023,35932.0,poverty
6087,CA,Santa Cruz County,PCTPOVALL_2023,12.6,poverty
6087,CA,Santa Cruz County,CI90LBALLP_2023,11.0,poverty
6087,CA,Santa Cruz County,CI90UBALLP_2023,14.2,poverty
6087,CA,Santa Cruz County,POV017_2023,6466.0,poverty
6087,CA,Santa Cruz County,CI90LB017_2023,5069.0,poverty
6087,CA,Santa Cruz County,CI90UB017_2023,7863.0,poverty
6087,CA,Santa Cruz County,PCTPOV017_2023,14.0,poverty
6087,CA,Santa Cruz County,CI90LB017P_2023,11.0,poverty
6087,CA,Santa Cruz County,CI90UB017P_2023,17.0,poverty
6087,CA,Santa Cruz County,POV517_2023,5013.0,poverty
6087,CA,Santa Cruz County,CI90LB517_2023,3971.0,poverty
6087,CA,Santa Cruz County,CI90UB517_2023,6055.0,poverty
6087,CA,Santa Cruz County,PCTPOV517_2023,14.3,poverty
6087,CA,Santa Cruz County,CI90LB517P_2023,11.3,poverty
6087,CA,Santa Cruz County,CI90UB517P_2023,17.3,poverty
6087,CA,Santa Cruz County,MEDHHINC_2023,102723.0,poverty
6087,CA,Santa Cruz County,CI90LBINC_2023,96853.0,poverty
6087,CA,Santa Cruz County,CI90UBINC_2023,108593.0,poverty
6089,CA,Shasta County,Rural_Urban_Continuum_Code_2023,3.0,poverty
6089,CA,Shasta County,POVALL_2023,23527.0,poverty
6089,CA,Shasta County,CI90LBALL_2023,19847.0,poverty
6089,CA,Shasta County,CI90UBALL_2023,27207.0,poverty
6089,CA,Shasta County,PCTPOVALL_2023,13.2,poverty
6089,CA,Shasta County,CI90LBALLP_2023,11.1,poverty
6089,CA,Shasta County,CI90UBALLP_2023,15.3,poverty
6089,CA,Shasta County,POV017_2023,6049.0,poverty
6089,CA,Shasta County,CI90LB017_2023,4415.0,poverty
6089,CA,Shasta County,CI90UB017_2023,7683.0,poverty
6089,CA,Shasta County,PCTPOV017_2023,16.0,poverty
6089,CA,Shasta County,CI90LB017P_2023,11.7,poverty
6089,CA,Shasta County,CI90UB017P_2023,20.3,poverty
6089,CA,Shasta County,POV517_2023,4147.0,poverty
6089,CA,Shasta County,CI90LB517_2023,2918.0,poverty
6089,CA,Shasta County,CI90UB517_2023,5376.0,poverty
6089,CA,Shasta County,PCTPOV517_2023,14.5,poverty
6089,CA,Shasta County,CI90LB517P_2023,10.2,poverty
6089,CA,Shasta County,CI90UB517P_2023,18.8,poverty
6089,CA,Shasta County,MEDHHINC_2023,71935.0,poverty
6089,CA,Shasta County,CI90LBINC_2023,67289.0,poverty
6089,CA,Shasta County,CI90UBINC_2023,76581.0,poverty
6091,CA,Sierra County,Rural_Urban_Continuum_Code_2023,8.0,poverty
6091,CA,Sierra County,POVALL_2023,397.0,poverty
6091,CA,Sierra County,CI90LBALL_2023,300.0,poverty
6091,CA,Sierra County,CI90UBALL_2023,494.0,poverty
6091,CA,Sierra County,PCTPOVALL_2023,12.6,poverty
6091,CA,Sierra County,CI90LBALLP_2023,9.5,poverty
6091,CA,Sierra County,CI90UBALLP_2023,15.7,poverty
6091,CA,Sierra County,POV017_2023,77.0,poverty
6091,CA,Sierra County,CI90LB017_2023,53.0,poverty
6091,CA,Sierra County,CI90UB017_2023,101.0,poverty
6091,CA,Sierra County,PCTPOV017_2023,14.8,poverty
6091,CA,Sierra County,CI90LB017P_2023,10.2,poverty
6091,CA,Sierra County,CI90UB017P_2023,19.4,poverty
6091,CA,Sierra County,POV517_2023,55.0,poverty
6091,CA,Sierra County,CI90LB517_2023,37.0,poverty
6091,CA,Sierra County,CI90UB517_2023,73.0,poverty
6091,CA,Sierra County,PCTPOV517_2023,13.9,poverty
6091,CA,Sierra County,CI90LB517P_2023,9.3,poverty
6091,CA,Sierra County,CI90UB517P_2023,18.5,poverty
6091,CA,Sierra County,MEDHHINC_2023,67675.0,poverty
6091,CA,Sierra County,CI90LBINC_2023,58751.0,poverty
6091,CA,Sierra County,CI90UBINC_2023,76599.0,poverty
6093,CA,Siskiyou County,Rural_Urban_Continuum_Code_2023,7.0,poverty
6093,CA,Siskiyou County,POVALL_2023,7273.0,poverty
6093,CA,Siskiyou County,CI90LBALL_2023,6093.0,poverty
6093,CA,Siskiyou County,CI90UBALL_2023,8453.0,poverty
6093,CA,Siskiyou County,PCTPOVALL_2023,17.1,poverty
6093,CA,Siskiyou County,CI90LBALLP_2023,14.3,poverty
6093,CA,Siskiyou County,CI90UBALLP_2023,19.9,poverty
6093,CA,Siskiyou County,POV017_2023,1796.0,poverty
6093,CA,Siskiyou County,CI90LB017_2023,1322.0,poverty
6093,CA,Siskiyou County,CI90UB017_2023,2270.0,poverty
6093,CA,Siskiyou County,PCTPOV017_2023,21.6,poverty
6093,CA,Siskiyou County,CI90LB017P_2023,15.9,poverty
6093,CA,Siskiyou County,CI90UB017P_2023,27.3,poverty
6093,CA,Siskiyou County,POV517_2023,1286.0,poverty
6093,CA,Siskiyou County,CI90LB517_2023,927.0,poverty
6093,CA,Siskiyou County,CI90UB517_2023,1645.0,poverty
6093,CA,Siskiyou County,PCTPOV517_2023,20.0,poverty
6093,CA,Siskiyou County,CI90LB517P_2023,14.4,poverty
6093,CA,Siskiyou County,CI90UB517P_2023,25.6,poverty
6093,CA,Siskiyou County,MEDHHINC_2023,58975.0,poverty
6093,CA,Siskiyou County,CI90LBINC_2023,53910.0,poverty
6093,CA,Siskiyou County,CI90UBINC_2023,64040.0,poverty
6095,CA,Solano County,Rural_Urban_Continuum_Code_2023,2.0,poverty
6095,CA,Solano County,POVALL_2023,45402.0,poverty
6095,CA,Solano County,CI90LBALL_2023,40249.0,poverty
6095,CA,Solano County,CI90UBALL_2023,50555.0,poverty
6095,CA,Solano County,PCTPOVALL_2023,10.3,poverty
6095,CA,Solano County,CI90LBALLP_2023,9.1,poverty
6095,CA,Solano County,CI90UBALLP_2023,11.5,poverty
6095,CA,Solano County,POV017_2023,11313.0,poverty
6095,CA,Solano County,CI90LB017_2023,8975.0,poverty
6095,CA,Solano County,CI90UB017_2023,13651.0,poverty
6095,CA,Solano County,PCTPOV017_2023,11.8,poverty
6095,CA,Solano County,CI90LB017P_2023,9.4,poverty
6095,CA,Solano County,CI90UB017P_2023,14.2,poverty
6095,CA,Solano County,POV517_2023,7686.0,poverty
6095,CA,Solano County,CI90LB517_2023,5797.0,poverty
6095,CA,Solano County,CI90UB517_2023,9575.0,poverty
6095,CA,Solano County,PCTPOV517_2023,10.8,poverty
6095,CA,Solano County,CI90LB517P_2023,8.2,poverty
6095,CA,Solano County,CI90UB517P_2023,13.4,poverty
6095,CA,Solano County,MEDHHINC_2023,99117.0,poverty
6095,CA,Solano County,CI90LBINC_2023,95455.0,poverty
6095,CA,Solano County,CI90UBINC_2023,102779.0,poverty
6097,CA,Sonoma County,Rural_Urban_Continuum_Code_2023,2.0,poverty
6097,CA,Sonoma County,POVALL_2023,43143.0,poverty
6097,CA,Sonoma County,CI90LBALL_2023,37393.0,poverty
6097,CA,Sonoma County,CI90UBALL_2023,48893.0,poverty
6097,CA,Sonoma County,PCTPOVALL_2023,9.1,poverty
6097,CA,Sonoma County,CI90LBALLP_2023,7.9,poverty
6097,CA,Sonoma County,CI90UBALLP_2023,10.3,poverty
6097,CA,Sonoma County,POV017_2023,8454.0,poverty
6097,CA,Sonoma County,CI90LB017_2023,6218.0,poverty
6097,CA,Sonoma County,CI90UB017_2023,10690.0,poverty
6097,CA,Sonoma County,PCTPOV017_2023,9.5,poverty
6097,CA,Sonoma County,CI90LB017P_2023,7.0,poverty
6097,CA,Sonoma County,CI90UB017P_2023,12.0,poverty
6097,CA,Sonoma County,POV517_2023,5696.0,poverty
6097,CA,Sonoma County,CI90LB517_2023,3993.0,poverty
6097,CA,Sonoma County,CI90UB517_2023,7399.0,poverty
6097,CA,Sonoma County,PCTPOV517_2023,8.6,poverty
6097,CA,Sonoma County,CI90LB517P_2023,6.0,poverty
6097,CA,Sonoma County,CI90UB517P_2023,11.2,poverty
6097,CA,Sonoma County,MEDHHINC_2023,100157.0,poverty
6097,CA,Sonoma County,CI90LBINC_2023,97064.0,poverty
6097,CA,Sonoma County,CI90UBINC_2023,103250.0,poverty
6099,CA,Stanislaus County,Rural_Urban_Continuum_Code_2023,2.0,poverty
6099,CA,Stanislaus County,POVALL_2023,68761.0,poverty
6099,CA,Stanislaus County,CI90LBALL_2023,60352.0,poverty
6099,CA,Stanislaus County,CI90UBALL_2023,77170.0,poverty
6099,CA,Stanislaus County,PCTPOVALL_2023,12.6,poverty
6099,CA,Stanislaus County,CI90LBALLP_2023,11.1,poverty
6099,CA,Stanislaus County,CI90UBALLP_2023,14.1,poverty
6099,CA,Stanislaus County,POV017_2023,22898.0,poverty
6099,CA,Stanislaus County,CI90LB017_2023,18828.0,poverty
6099,CA,Stanislaus County,CI90UB017_2023,26968.0,poverty
6099,CA,Stanislaus County,PCTPOV017_2023,15.9,poverty
6099,CA,Stanislaus County,CI90LB017P_2023,13.1,poverty
6099,CA,Stanislaus County,CI90UB017P_2023,18.7,poverty
6099,CA,Stanislaus County,POV517_2023,15797.0,poverty
6099,CA,Stanislaus County,CI90LB517_2023,12433.0,poverty
6099,CA,Stanislaus County,CI90UB517_2023,19161.0,poverty
6099,CA,Stanislaus County,PCTPOV517_2023,14.7,poverty
6099,CA,Stanislaus County,CI90LB517P_2023,11.6,poverty
6099,CA,Stanislaus County,CI90UB517P_2023,17.8,poverty
6099,CA,Stanislaus County,MEDHHINC_2023,81582.0,poverty
6099,CA,Stanislaus County,CI90LBINC_2023,78802.0,poverty
6099,CA,Stanislaus County,CI90UBINC_2023,84362.0,poverty
6101,CA,Sutter County,Rural_Urban_Continuum_Code_2023,3.0,poverty
6101,CA,Sutter County,POVALL_2023,14849.0,poverty
6101,CA,Sutter County,CI90LBALL_2023,12576.0,poverty
6101,CA,Sutter County,CI90UBALL_2023,17122.0,poverty
6101,CA,Sutter County,PCTPOVALL_2023,15.3,poverty
6101,CA,Sutter County,CI90LBALLP_2023,13.0,poverty
6101,CA,Sutter County,CI90UBALLP_2023,17.6,poverty
6101,CA,Sutter County,POV017_2023,4589.0,poverty
6101,CA,Sutter County,CI90LB017_2023,3550.0,poverty
6101,CA,Sutter County,CI90UB017_2023,5628.0,poverty
6101,CA,Sutter County,PCTPOV017_2023,19.2,poverty
6101,CA,Sutter County,CI90LB017P_2023,14.9,poverty
6101,CA,Sutter County,CI90UB017P_2023,23.5,poverty
6101,CA,Sutter County,POV517_2023,3165.0,poverty
6101,CA,Sutter County,CI90LB517_2023,2286.0,poverty
6101,CA,Sutter County,CI90UB517_2023,4044.0,poverty
6101,CA,Sutter County,PCTPOV517_2023,17.6,poverty
6101,CA,Sutter County,CI90LB517P_2023,12.7,poverty
6101,CA,Sutter County,CI90UB517P_2023,22.5,poverty
6101,CA,Sutter County,MEDHHINC_2023,71968.0,poverty
6101,CA,Sutter County,CI90LBINC_2023,66402.0,poverty
6101,CA,Sutter County,CI90UBINC_2023,77534.0,poverty
6103,CA,Tehama County,Rural_Urban_Continuum_Code_2023,4.0,poverty
6103,CA,Tehama County,POVALL_2023,9633.0,poverty
6103,CA,Tehama County,CI90LBALL_2023,7797.0,poverty
6103,CA,Tehama County,CI90UBALL_2023,11469.0,poverty
6103,CA,Tehama County,PCTPOVALL_2023,15.0,poverty
6103,CA,Tehama County,CI90LBALLP_2023,12.1,poverty
6103,CA,Tehama County,CI90UBALLP_2023,17.9,poverty
6103,CA,Tehama County,POV017_2023,3166.0,poverty
6103,CA,Tehama County,CI90LB017_2023,2330.0,poverty
6103,CA,Tehama County,CI90UB017_2023,4002.0,poverty
6103,CA,Tehama County,PCTPOV017_2023,20.7,poverty
6103,CA,Tehama County,CI90LB017P_2023,15.2,poverty
6103,CA,Tehama County,CI90UB017P_2023,26.2,poverty
6103,CA,Tehama County,POV517_2023,2101.0,poverty
6103,CA,Tehama County,CI90LB517_2023,1428.0,poverty
6103,CA,Tehama County,CI90UB517_2023,2774.0,poverty
6103,CA,Tehama County,PCTPOV517_2023,18.4,poverty
6103,CA,Tehama County,CI90LB517P_2023,12.5,poverty
6103,CA,Tehama County,CI90UB517P_2023,24.3,poverty
6103,CA,Tehama County,MEDHHINC_2023,58333.0,poverty
6103,CA,Tehama County,CI90LBINC_2023,52122.0,poverty
6103,CA,Tehama County,CI90UBINC_2023,64544.0,poverty
6105,CA,Trinity County,Rural_Urban_Continuum_Code_2023,8.0,poverty
6105,CA,Trinity County,POVALL_2023,3223.0,poverty
6105,CA,Trinity County,CI90LBALL_2023,2428.0,poverty
6105,CA,Trinity County,CI90UBALL_2023,4018.0,poverty
6105,CA,Trinity County,PCTPOVALL_2023,20.8,poverty
6105,CA,Trinity County,CI90LBALLP_2023,15.7,poverty
6105,CA,Trinity County,CI90UBALLP_2023,25.9,poverty
6105,CA,Trinity County,POV017_2023,787.0,poverty
6105,CA,Trinity County,CI90LB017_2023,537.0,poverty
6105,CA,Trinity County,CI90UB017_2023,1037.0,poverty
6105,CA,Trinity County,PCTPOV017_2023,29.5,poverty
6105,CA,Trinity County,CI90LB017P_2023,20.1,poverty
6105,CA,Trinity County,CI90UB017P_2023,38.9,poverty
6105,CA,Trinity County,POV517_2023,528.0,poverty
6105,CA,Trinity County,CI90LB517_2023,354.0,poverty
6105,CA,Trinity County,CI90UB517_2023,702.0,poverty
6105,CA,Trinity County,PCTPOV517_2023,25.7,poverty
6105,CA,Trinity County,CI90LB517P_2023,17.2,poverty
6105,CA,Trinity County,CI90UB517P_2023,34.2,poverty
6105,CA,Trinity County,MEDHHINC_2023,52079.0,poverty
6105,CA,Trinity County,CI90LBINC_2023,45459.0,poverty
6105,CA,Trinity County,CI90UBINC_2023,58699.0,poverty
6107,CA,Tulare County,Rural_Urban_Continuum_Code_2023,2.0,poverty
6107,CA,Tulare County,POVALL_2023,83050.0,poverty
6107,CA,Tulare County,CI90LBALL_2023,74656.0,poverty
6107,CA,Tulare County,CI90UBALL_2023,91444.0,poverty
6107,CA,Tulare County,PCTPOVALL_2023,17.5,poverty
6107,CA,Tulare County,CI90LBALLP_2023,15.7,poverty
6107,CA,Tulare County,CI90UBALLP_2023,19.3,poverty
6107,CA,Tulare County,POV017_2023,32284.0,poverty
6107,CA,Tulare County,CI90LB017_2023,27930.0,poverty
6107,CA,Tulare County,CI90UB017_2023,36638.0,poverty
6107,CA,Tulare County,PCTPOV017_2023,23.2,poverty
6107,CA,Tulare County,CI90LB017P_2023,20.1,poverty
6107,CA,Tulare County,CI90UB017P_2023,26.3,poverty
6107,CA,Tulare County,POV517_2023,23506.0,poverty
6107,CA,Tulare County,CI90LB517_2023,20188.0,poverty
6107,CA,Tulare County,CI90UB517_2023,26824.0,poverty
6107,CA,Tulare County,PCTPOV517_2023,22.3,poverty
6107,CA,Tulare County,CI90LB517P_2023,19.1,poverty
6107,CA,Tulare County,CI90UB517P_2023,25.5,poverty
6107,CA,Tulare County,MEDHHINC_2023,71368.0,poverty
6107,CA,Tulare County,CI90LBINC_2023,68543.0,poverty
6107,CA,Tulare County,CI90UBINC_2023,74193.0,poverty
6109,CA,Tuolumne County,Rural_Urban_Continuum_Code_2023,4.0,poverty
6109,CA,Tuolumne County,POVALL_2023,5390.0,poverty
6109,CA,Tuolumne County,CI90LBALL_2023,4070.0,poverty
6109,CA,Tuolumne County,CI90UBALL_2023,6710.0,poverty
6109,CA,Tuolumne County,PCTPOVALL_2023,10.5,poverty
6109,CA,Tuolumne County,CI90LBALLP_2023,7.9,poverty
6109,CA,Tuolumne County,CI90UBALLP_2023,13.1,poverty
6109,CA,Tuolumne County,POV017_2023,1245.0,poverty
6109,CA,Tuolumne County,CI90LB017_2023,844.0,poverty
6109,CA,Tuolumne County,CI90UB017_2023,1646.0,poverty
6109,CA,Tuolumne County,PCTPOV017_2023,13.6,poverty
6109,CA,Tuolumne County,CI90LB017P_2023,9.2,poverty
6109,CA,Tuolumne County,CI90UB017P_2023,18.0,poverty
6109,CA,Tuolumne County,POV517_2023,911.0,poverty
6109,CA,Tuolumne County,CI90LB517_2023,607.0,poverty
6109,CA,Tuolumne County,CI90UB517_2023,1215.0,poverty
6109,CA,Tuolumne County,PCTPOV517_2023,13.4,poverty
6109,CA,Tuolumne County,CI90LB517P_2023,8.9,poverty
6109,CA,Tuolumne County,CI90UB517P_2023,17.9,poverty
6109,CA,Tuolumne County,MEDHHINC_2023,72329.0,poverty
6109,CA,Tuolumne County,CI90LBINC_2023,64719.0,poverty
6109,CA,Tuolumne County,CI90UBINC_2023,79939.0,poverty
6111,CA,Ventura County,Rural_Urban_Continuum_Code_2023,2.0,poverty
6111,CA,Ventura County,POVALL_2023,80427.0,poverty
6111,CA,Ventura County,CI90LBALL_2023,70943.0,poverty
6111,CA,Ventura County,CI90UBALL_2023,89911.0,poverty
6111,CA,Ventura County,PCTPOVALL_2023,9.8,poverty
6111,CA,Ventura County,CI90LBALLP_2023,8.6,poverty
6111,CA,Ventura County,CI90UBALLP_2023,11.0,poverty
6111,CA,Ventura County,POV017_2023,22395.0,poverty
6111,CA,Ventura County,CI90LB017_2023,18781.0,poverty
6111,CA,Ventura County,CI90UB017_2023,26009.0,poverty
6111,CA,Ventura County,PCTPOV017_2023,12.8,poverty
6111,CA,Ventura County,CI90LB017P_2023,10.7,poverty
6111,CA,Ventura County,CI90UB017P_2023,14.9,poverty
6111,CA,Ventura County,POV517_2023,16243.0,poverty
6111,CA,Ventura County,CI90LB517_2023,13518.0,poverty
6111,CA,Ventura County,CI90UB517_2023,18968.0,poverty
6111,CA,Ventura County,PCTPOV517_2023,12.3,poverty
6111,CA,Ventura County,CI90LB517P_2023,10.2,poverty
6111,CA,Ventura County,CI90UB517P_2023,14.4,poverty
6111,CA,Ventura County,MEDHHINC_2023,106526.0,poverty
6111,CA,Ventura County,CI90LBINC_2023,102615.0,poverty
6111,CA,Ventura County,CI90UBINC_2023,110437.0,poverty
6113,CA,Yolo County,Rural_Urban_Continuum_Code_2023,1.0,poverty
6113,CA,Yolo County,POVALL_2023,31960.0,poverty
6113,CA,Yolo County,CI90LBALL_2023,28389.0,poverty
6113,CA,Yolo County,CI90UBALL_2023,35531.0,poverty
6113,CA,Yolo County,PCTPOVALL_2023,15.3,poverty
6113,CA,Yolo County,CI90LBALLP_2023,13.6,poverty
6113,CA,Yolo County,CI90UBALLP_2023,17.0,poverty
6113,CA,Yolo County,POV017_2023,4936.0,poverty
6113,CA,Yolo County,CI90LB017_2023,3613.0,poverty
6113,CA,Yolo County,CI90UB017_2023,6259.0,poverty
6113,CA,Yolo County,PCTPOV017_2023,11.6,poverty
6113,CA,Yolo County,CI90LB017P_2023,8.5,poverty
6113,CA,Yolo County,CI90UB017P_2023,14.7,poverty
6113,CA,Yolo County,POV517_2023,3416.0,poverty
6113,CA,Yolo County,CI90LB517_2023,2339.0,poverty
6113,CA,Yolo County,CI90UB517_2023,4493.0,poverty
6113,CA,Yolo County,PCTPOV517_2023,10.4,poverty
6113,CA,Yolo County,CI90LB517P_2023,7.1,poverty
6113,CA,Yolo County,CI90UB517P_2023,13.7,poverty
6113,CA,Yolo County,MEDHHINC_2023,91192.0,poverty
6113,CA,Yolo County,CI90LBINC_2023,86864.0,poverty
6113,CA,Yolo County,CI90UBINC_2023,95520.0,poverty
6115,CA,Yuba County,Rural_Urban_Continuum_Code_2023,3.0,poverty
6115,CA,Yuba County,POVALL_2023,12935.0,poverty
6115,CA,Yuba County,CI90LBALL_2023,10637.0,poverty
6115,CA,Yuba County,CI90UBALL_2023,15233.0,poverty
6115,CA,Yuba County,PCTPOVALL_2023,15.4,poverty
6115,CA,Yuba County,CI90LBALLP_2023,12.7,poverty
6115,CA,Yuba County,CI90UBALLP_2023,18.1,poverty
6115,CA,Yuba County,POV017_2023,4572.0,poverty
6115,CA,Yuba County,CI90LB017_2023,3516.0,poverty
6115,CA,Yuba County,CI90UB017_2023,5628.0,poverty
6115,CA,Yuba County,PCTPOV017_2023,20.0,poverty
6115,CA,Yuba County,CI90LB017P_2023,15.4,poverty
6115,CA,Yuba County,CI90UB017P_2023,24.6,poverty
6115,CA,Yuba County,POV517_2023,3424.0,poverty
6115,CA,Yuba County,CI90LB517_2023,2630.0,poverty
6115,CA,Yuba County,CI90UB517_2023,4218.0,poverty
6115,CA,Yuba County,PCTPOV517_2023,20.5,poverty
6115,CA,Yuba County,CI90LB517P_2023,15.7,poverty
6115,CA,Yuba County,CI90UB517P_2023,25.3,poverty
6115,CA,Yuba County,MEDHHINC_2023,71493.0,poverty
6115,CA,Yuba County,CI90LBINC_2023,65895.0,poverty
6115,CA,Yuba County,CI90UBINC_2023,77091.0,poverty
6001,CA,Alameda County,2023 Rural-urban Continuum Code,1.0,education
6001,CA,Alameda County,"Less than high school graduate, 2019-23",132081.0,education
6001,CA,Alameda County,"High school graduate (or equivalency), 2019-23",188746.0,education
6001,CA,Alameda County,"Some college or associate degree, 2019-23",256640.0,education
6001,CA,Alameda County,"Bachelor's degree or higher, 2019-23",612435.0,education
6001,CA,Alameda County,"Percent of adults who are not high school graduates, 2019-23",11.10015783,education
6001,CA,Alameda County,"Percent of adults who are high school graduates (or equivalent), 2019-23",15.86231471,education
6001,CA,Alameda County,"Percent of adults completing some college or associate degree, 2019-23",21.56816276,education
6001,CA,Alameda County,"Percent of adults with a bachelor's degree or higher, 2019-23",51.4693647,education
6003,CA,Alpine County,2023 Rural-urban Continuum Code,8.0,education
6003,CA,Alpine County,"Less than high school graduate, 2019-23",44.0,education
6003,CA,Alpine County,"High school graduate (or equivalency), 2019-23",218.0,education
6003,CA,Alpine County,"Some college or associate degree, 2019-23",420.0,education
6003,CA,Alpine County,"Bachelor's degree or higher, 2019-23",496.0,education
6003,CA,Alpine County,"Percent of adults who are not high school graduates, 2019-23",3.735144312,education
6003,CA,Alpine County,"Percent of adults who are high school graduates (or equivalent), 2019-23",18.50594228,education
6003,CA,Alpine County,"Percent of adults completing some college or associate degree, 2019-23",35.65365025,education
6003,CA,Alpine County,"Percent of adults with a bachelor's degree or higher, 2019-23",42.10526316,education
6005,CA,Amador County,2023 Rural-urban Continuum Code,6.0,education
6005,CA,Amador County,"Less than high school graduate, 2019-23",2936.0,education
6005,CA,Amador County,"High school graduate (or equivalency), 2019-23",8604.0,education
6005,CA,Amador County,"Some college or associate degree, 2019-23",13669.0,education
6005,CA,Amador County,"Bachelor's degree or higher, 2019-23",7295.0,education
6005,CA,Amador County,"Percent of adults who are not high school graduates, 2019-23",9.032734433,education
6005,CA,Amador County,"Percent of adults who are high school graduates (or equivalent), 2019-23",26.47058824,education
6005,CA,Amador County,"Percent of adults completing some college or associate degree, 2019-23",42.05328575,education
6005,CA,Amador County,"Percent of adults with a bachelor's degree or higher, 2019-23",22.44339158,education
6007,CA,Butte County,2023 Rural-urban Continuum Code,3.0,education
6007,CA,Butte County,"Less than high school graduate, 2019-23",13179.0,education
6007,CA,Butte County,"High school graduate (or equivalency), 2019-23",30325.0,education
6007,CA,Butte County,"Some college or associate degree, 2019-23",49524.0,education
6007,CA,Butte County,"Bachelor's degree or higher, 2019-23",43218.0,education
